,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
0,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,2.300000051036477e-05,0.005635000299662352,0.05800599977374077,0.05839700251817703,0.0005290000117383897,0.000805000017862767,0.00011500000255182385,0.0,0.0,0.0005290000117383897,0.0,0.0,0.0,2.300000051036477e-05,0.0,2.300000051036477e-05,0.006026000250130892,0.0,0.0,0.0,0.0,2.300000051036477e-05,2.300000051036477e-05,0.0,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,5.767364978790283,0.5672490000724792,0.0,0.0,0.0,0.0,9.200000204145908e-05,0.0,0.5811179876327515,0.5819230079650879,57.53348922729492,5.739742279052734,0.0,0.058051999658346176,0.0,0.0,0.0006210000137798488,6.900000153109431e-05,0.0,0.0,4.600000102072954e-05,0.0,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057040002197027206,0.006187000311911106,0.005681000184267759,0.0007590000168420374,57.48765182495117,0.0062790000811219215,5.735947132110596,57.54616165161133,0.000598000013269484,0.05989200249314308,0.0,0.0,0.5697790384292603,0.0,0.0,0.0,0.575069010257721,5.761683940887451,0.05782200023531914,0.5807040333747864,0.0,0.0,0.0007590000168420374,2.300000051036477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598000013269484,0.0,0.0,4.600000102072954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
